,count_1,routine_flg,period,is_deleted,campaign_name_入会費半額,campaign_name_入会費無料,class_name_オールタイム,class_name_デイタイム,gender_F
1636,6.0,1.0,18,0.0,0,0,1,0,0
1637,8.0,1.0,22,0.0,0,0,1,0,1
1638,8.0,1.0,8,0.0,1,0,0,0,1
1639,8.0,1.0,4,0.0,0,0,0,0,0
1640,4.0,1.0,43,0.0,0,0,0,1,0
1641,6.0,1.0,33,0.0,0,0,0,0,0
1642,6.0,1.0,2,0.0,0,0,0,1,1
1643,5.0,1.0,31,0.0,0,0,1,0,0
1644,8.0,1.0,10,0.0,0,0,1,0,1
1645,10.0,1.0,0,0.0,0,0,0,0,0
1646,4.0,1.0,3,0.0,1,0,0,0,0
1647,5.0,1.0,40,0.0,0,0,0,1,1
1648,5.0,1.0,7,0.0,0,0,1,0,0
1649,6.0,1.0,31,0.0,0,0,1,0,0
1650,6.0,1.0,23,0.0,0,0,1,0,1
1651,5.0,1.0,8,0.0,0,0,1,0,0
1652,5.0,1.0,22,0.0,0,0,1,0,1
1653,5.0,1.0,33,0.0,0,0,1,0,0
1654,5.0,1.0,42,0.0,0,0,1,0,0
1655,5.0,1.0,12,0.0,1,0,1,0,0
1656,6.0,1.0,24,0.0,1,0,1,0,1
1657,5.0,1.0,34,0.0,0,0,1,0,0
1658,3.0,1.0,32,0.0,0,0,1,0,1
1659,5.0,1.0,27,0.0,0,0,0,1,1
1660,3.0,1.0,25,0.0,0,0,1,0,0
1661,11.0,1.0,0,0.0,0,0,0,0,0
1662,11.0,1.0,3,0.0,0,0,0,1,1
1663,5.0,1.0,4,0.0,0,0,0,0,1
1664,8.0,1.0,5,0.0,0,0,0,0,0
1665,6.0,1.0,38,0.0,0,0,0,1,1
1666,5.0,1.0,22,0.0,0,0,0,1,1
1667,6.0,1.0,13,0.0,1,0,0,1,1
1668,5.0,1.0,15,0.0,0,0,0,1,1
1669,2.0,1.0,17,0.0,0,0,1,0,0
1670,5.0,1.0,30,0.0,0,0,1,0,1
1672,4.0,1.0,7,0.0,0,0,0,1,1
1673,9.0,1.0,8,0.0,0,1,0,0,0
1675,5.0,1.0,22,0.0,0,0,1,0,0
1676,5.0,1.0,31,0.0,0,0,1,0,0
1677,2.0,1.0,29,0.0,1,0,1,0,0
1678,8.0,1.0,14,0.0,0,0,1,0,1
1679,9.0,1.0,0,0.0,0,1,0,0,1
1680,6.0,1.0,1,0.0,0,1,0,0,0
1681,1.0,1.0,42,0.0,0,0,1,0,1
1682,8.0,1.0,5,0.0,0,1,1,0,0
1683,5.0,1.0,34,0.0,0,0,0,0,0
1684,3.0,1.0,25,0.0,0,0,0,0,0
1685,6.0,1.0,19,0.0,0,0,1,0,0
1686,10.0,1.0,0,0.0,0,1,0,1,0
1687,5.0,1.0,36,0.0,0,0,1,0,0
1688,5.0,1.0,39,0.0,0,0,0,0,0
1689,1.0,1.0,31,0.0,0,0,1,0,0
1690,6.0,1.0,19,0.0,0,0,1,0,0
1691,5.0,1.0,13,0.0,1,0,0,1,1
1692,7.0,1.0,0,0.0,0,0,1,0,0
1693,5.0,1.0,38,0.0,0,0,1,0,0
1694,11.0,1.0,8,0.0,1,0,0,0,1
1695,8.0,1.0,8,0.0,0,0,1,0,1
1696,6.0,1.0,21,0.0,0,0,0,0,1
1697,4.0,1.0,44,0.0,0,0,1,0,1
1698,5.0,1.0,37,0.0,0,0,1,0,0
1699,6.0,1.0,26,0.0,0,0,1,0,0
1700,9.0,1.0,4,0.0,1,0,1,0,0
1701,5.0,1.0,21,0.0,0,0,1,0,0
1702,4.0,1.0,16,0.0,0,0,0,1,1
1703,5.0,1.0,34,0.0,0,0,0,0,0
1704,8.0,1.0,20,0.0,0,0,0,0,0
1705,4.0,1.0,43,0.0,0,0,1,0,1
1706,9.0,1.0,2,0.0,0,1,1,0,0
1707,4.0,1.0,29,0.0,0,0,1,0,0
1708,6.0,1.0,22,0.0,0,0,1,0,1
1709,1.0,1.0,39,0.0,0,0,1,0,1
1710,5.0,1.0,34,0.0,0,0,1,0,0
1711,8.0,1.0,16,0.0,0,0,0,1,1
1713,6.0,1.0,11,0.0,0,0,0,0,1
1714,10.0,1.0,9,0.0,0,0,1,0,0
1715,3.0,1.0,32,0.0,0,0,0,1,1
1716,5.0,1.0,27,0.0,0,0,0,1,1
1717,3.0,1.0,31,0.0,0,0,0,1,1
1718,7.0,1.0,13,0.0,0,0,1,0,0
1719,4.0,1.0,33,0.0,0,0,1,0,1
1720,8.0,1.0,18,0.0,1,0,1,0,0
1721,2.0,1.0,35,0.0,0,0,1,0,0
1722,2.0,1.0,37,0.0,0,0,0,1,1
1723,3.0,1.0,31,0.0,0,0,0,0,1
1724,6.0,1.0,22,0.0,0,0,0,0,0
1725,5.0,1.0,20,0.0,0,0,1,0,0
1726,5.0,1.0,21,0.0,0,0,0,1,1
1728,6.0,1.0,17,0.0,0,0,0,1,1
1729,9.0,1.0,9,0.0,0,0,0,0,1
1730,4.0,1.0,18,0.0,0,0,0,0,0
1731,4.0,1.0,30,0.0,0,0,0,0,0
1732,10.0,1.0,3,0.0,1,0,0,1,1
1733,7.0,1.0,4,0.0,1,0,1,0,0
1734,4.0,1.0,29,0.0,0,0,0,1,1
1735,7.0,1.0,11,0.0,0,0,0,1,0
1736,5.0,1.0,28,0.0,0,0,1,0,0
1737,2.0,1.0,45,0.0,0,0,1,0,0
1738,6.0,1.0,33,0.0,0,0,0,0,0
1739,4.0,1.0,38,0.0,0,0,0,0,0
1740,9.0,1.0,2,0.0,0,1,0,0,1
1741,2.0,1.0,31,0.0,0,0,0,0,1
1742,7.0,1.0,2,0.0,0,0,0,1,1
1743,9.0,1.0,3,0.0,0,0,0,0,0
1744,4.0,1.0,19,0.0,0,0,0,0,0
1745,8.0,1.0,36,0.0,0,0,1,0,0
1746,6.0,1.0,31,0.0,0,0,0,0,0
1747,5.0,1.0,40,0.0,0,0,0,1,1
1748,5.0,1.0,42,0.0,0,0,0,0,0
1749,7.0,1.0,21,0.0,0,0,1,0,1
1750,10.0,1.0,3,0.0,0,0,0,0,0
1751,8.0,1.0,8,0.0,0,0,0,1,1
1752,12.0,1.0,2,0.0,1,0,1,0,0
1753,8.0,1.0,8,0.0,0,0,1,0,0
1754,5.0,1.0,39,0.0,0,0,0,1,0
1755,6.0,1.0,1,0.0,0,0,1,0,0
1756,5.0,1.0,16,0.0,0,0,0,1,1
1757,6.0,1.0,7,0.0,0,1,0,1,1
1758,5.0,1.0,25,0.0,0,0,0,0,0
1759,8.0,1.0,5,0.0,0,0,1,0,0
1760,8.0,1.0,8,0.0,0,0,0,1,1
1761,6.0,1.0,26,0.0,0,0,1,0,1
1762,5.0,1.0,30,0.0,0,0,1,0,0
1763,7.0,1.0,16,0.0,0,0,1,0,0
1764,8.0,1.0,8,0.0,0,0,0,1,1
1765,8.0,1.0,10,0.0,0,0,0,0,0
1766,5.0,1.0,28,0.0,0,0,1,0,0
1767,3.0,1.0,32,0.0,0,0,0,0,1
1768,8.0,1.0,5,0.0,0,0,0,0,0
1769,3.0,1.0,26,0.0,0,0,0,1,1
1770,5.0,1.0,17,0.0,1,0,0,0,1
1771,5.0,1.0,27,0.0,0,0,0,1,1
1772,9.0,1.0,18,0.0,0,0,0,0,0
1773,7.0,1.0,43,0.0,0,0,1,0,0
1774,5.0,1.0,32,0.0,0,0,1,0,0
1775,7.0,1.0,40,0.0,0,0,0,1,1
1776,10.0,1.0,7,0.0,0,0,0,0,0
1777,4.0,1.0,24,0.0,0,0,0,1,1
1778,5.0,1.0,32,0.0,0,0,0,0,1
1779,7.0,1.0,23,0.0,0,0,1,0,0
1780,9.0,1.0,17,0.0,0,0,0,1,0
1781,8.0,1.0,1,0.0,1,0,1,0,0
1782,4.0,1.0,23,0.0,0,0,1,0,1
1783,7.0,1.0,6,0.0,0,0,1,0,0
1784,6.0,1.0,8,0.0,0,0,1,0,0
1785,4.0,1.0,28,0.0,0,0,0,0,1
1786,6.0,1.0,28,0.0,0,0,1,0,1
1788,7.0,1.0,20,0.0,0,0,0,1,0
1789,6.0,1.0,24,0.0,0,0,1,0,1
1790,5.0,1.0,42,0.0,0,0,0,0,0
1791,9.0,1.0,15,0.0,0,1,0,1,1
1792,9.0,1.0,23,0.0,0,0,1,0,0
1793,7.0,1.0,7,0.0,0,0,0,1,1
1794,4.0,1.0,17,0.0,0,0,0,0,0
1795,6.0,1.0,42,0.0,0,0,1,0,0
1796,6.0,1.0,22,0.0,0,0,0,0,0
1797,5.0,1.0,39,0.0,0,0,0,0,0
1798,7.0,1.0,5,0.0,0,1,1,0,0
1799,6.0,1.0,3,0.0,1,0,0,0,0
1800,5.0,1.0,26,0.0,0,0,1,0,0
1801,5.0,1.0,14,0.0,0,1,1,0,0
1802,4.0,1.0,14,0.0,0,0,1,0,0
1804,5.0,1.0,27,0.0,0,0,0,1,1
1805,8.0,1.0,12,0.0,0,0,0,1,1
1806,7.0,1.0,1,0.0,1,0,0,1,1
1807,3.0,1.0,26,0.0,0,0,0,0,0
1808,5.0,1.0,26,0.0,0,0,0,0,0
1809,4.0,1.0,27,0.0,0,0,1,0,0
1810,6.0,1.0,39,0.0,0,0,1,0,1
1811,9.0,1.0,42,0.0,0,0,1,0,1
1812,5.0,1.0,16,0.0,0,0,1,0,0
1813,10.0,1.0,9,0.0,0,0,1,0,0
1815,5.0,1.0,42,0.0,0,0,1,0,0
1816,4.0,1.0,19,0.0,0,0,1,0,1
1817,5.0,1.0,26,0.0,0,0,0,1,1
1818,8.0,1.0,23,0.0,0,0,0,1,1
1819,6.0,1.0,36,0.0,0,0,0,0,0
1820,11.0,1.0,1,0.0,0,0,1,0,1
1821,10.0,1.0,0,0.0,0,1,0,0,0
1822,5.0,1.0,29,0.0,1,0,0,0,0
1823,4.0,1.0,33,0.0,0,0,0,0,0
1824,4.0,1.0,30,0.0,0,0,1,0,1
1825,5.0,1.0,28,0.0,0,0,1,0,0
1826,9.0,1.0,2,0.0,0,0,0,0,1
1827,3.0,1.0,44,0.0,0,0,1,0,0
1828,5.0,1.0,29,0.0,0,0,1,0,1
1829,6.0,1.0,29,0.0,0,0,0,0,1
1830,7.0,1.0,10,0.0,0,1,1,0,0
1831,9.0,1.0,9,0.0,0,0,1,0,0
1832,2.0,1.0,33,0.0,0,0,0,0,0
1833,6.0,1.0,16,0.0,1,0,0,1,1
1834,3.0,1.0,17,0.0,0,0,0,0,0
1835,3.0,1.0,17,0.0,0,0,0,0,0
1836,9.0,1.0,5,0.0,0,0,1,0,0
1837,4.0,1.0,35,0.0,0,0,1,0,0
1838,9.0,1.0,6,0.0,0,0,1,0,1
1839,6.0,1.0,36,0.0,0,0,1,0,1
1840,6.0,1.0,46,0.0,0,0,1,0,1
1841,5.0,1.0,27,0.0,0,0,0,0,0
1842,4.0,1.0,35,0.0,0,0,0,1,0
1843,4.0,1.0,23,0.0,0,0,0,0,0
1844,8.0,1.0,31,0.0,0,0,1,0,0
1845,7.0,1.0,2,0.0,0,1,1,0,0
1846,5.0,1.0,34,0.0,0,0,0,0,0
1847,4.0,1.0,28,0.0,0,0,0,0,0
1848,9.0,1.0,13,0.0,0,0,0,0,0
1849,2.0,1.0,39,0.0,0,0,0,1,0
1850,6.0,1.0,16,0.0,1,0,1,0,1
1851,10.0,1.0,25,0.0,0,0,1,0,0
1852,7.0,1.0,14,0.0,0,0,0,0,1
1853,3.0,1.0,34,0.0,0,0,1,0,1
1854,5.0,1.0,11,0.0,0,0,0,0,0
1855,4.0,1.0,26,0.0,0,0,0,1,1
1856,9.0,1.0,16,0.0,0,0,1,0,1
1857,8.0,1.0,5,0.0,0,1,0,0,0
1858,4.0,1.0,37,0.0,0,0,0,1,1
1859,3.0,1.0,32,0.0,0,0,1,0,0
1861,7.0,1.0,25,0.0,0,0,1,0,0
1862,6.0,1.0,3,0.0,0,0,0,0,1
1863,6.0,1.0,14,0.0,1,0,0,1,1
1864,4.0,1.0,42,0.0,0,0,0,1,1
1865,3.0,1.0,16,0.0,0,0,0,1,1
1866,5.0,1.0,10,0.0,0,0,0,0,0
1867,9.0,1.0,4,0.0,0,0,1,0,0
1868,4.0,1.0,21,0.0,0,0,0,1,1
1869,2.0,1.0,34,0.0,0,0,1,0,0
1870,10.0,1.0,0,0.0,0,0,0,1,1
1871,8.0,1.0,19,0.0,0,0,0,1,0
1872,4.0,1.0,35,0.0,0,0,1,0,1
1873,4.0,1.0,36,0.0,0,0,1,0,1
1874,11.0,1.0,0,0.0,1,0,0,1,1
1875,4.0,1.0,29,0.0,1,0,0,0,0
1876,7.0,1.0,43,0.0,0,0,0,0,0
1877,9.0,1.0,4,0.0,0,0,1,0,0
1878,9.0,1.0,8,0.0,0,0,0,0,0
1879,2.0,1.0,44,0.0,0,0,1,0,1
1880,3.0,1.0,27,0.0,0,0,1,0,0
1881,8.0,1.0,17,0.0,0,0,0,0,0
1882,5.0,1.0,28,0.0,0,0,0,0,0
1884,5.0,1.0,33,0.0,0,0,1,0,0
1885,4.0,1.0,10,0.0,0,1,1,0,1
1886,6.0,1.0,20,0.0,0,0,0,1,1
1887,5.0,1.0,20,0.0,0,0,1,0,1
1888,4.0,1.0,41,0.0,0,0,0,0,0
1889,5.0,1.0,18,0.0,0,0,1,0,1
1890,7.0,1.0,33,0.0,0,0,1,0,0
1891,3.0,1.0,31,0.0,0,0,1,0,0
1892,4.0,1.0,17,0.0,0,0,0,0,0
1893,7.0,1.0,2,0.0,0,1,1,0,1
1894,3.0,1.0,32,0.0,0,0,1,0,0
1895,10.0,1.0,2,0.0,1,0,0,0,1
1896,8.0,1.0,0,0.0,0,0,1,0,1
1897,7.0,1.0,1,0.0,0,0,1,0,1
1898,6.0,1.0,37,0.0,0,0,1,0,1
1899,6.0,1.0,26,0.0,0,0,1,0,0
1900,7.0,1.0,44,0.0,0,0,0,1,1
1901,8.0,1.0,4,0.0,1,0,0,0,0
1902,7.0,1.0,8,0.0,0,0,0,0,0
1903,8.0,1.0,10,0.0,0,1,0,1,1
1904,2.0,1.0,26,0.0,0,0,1,0,1
1905,8.0,1.0,23,0.0,0,0,1,0,0
1906,5.0,1.0,14,0.0,1,0,0,0,1
1907,3.0,1.0,35,0.0,0,0,1,0,0
1908,10.0,1.0,0,0.0,0,1,1,0,1
1909,6.0,1.0,39,0.0,0,0,1,0,0
1910,3.0,1.0,43,0.0,0,0,0,0,0
1911,7.0,1.0,8,0.0,0,0,1,0,0
1912,3.0,1.0,15,0.0,0,1,0,0,0
1913,6.0,1.0,18,0.0,0,0,0,0,0
1914,8.0,1.0,15,0.0,1,0,0,0,0
1915,7.0,1.0,29,0.0,0,0,1,0,0
1916,6.0,1.0,9,0.0,0,0,1,0,0
1917,6.0,1.0,18,0.0,0,0,0,0,0
1918,4.0,1.0,30,0.0,0,0,0,0,1
1919,8.0,1.0,2,0.0,0,1,0,0,1
1920,7.0,1.0,13,0.0,1,0,0,1,1
1921,7.0,1.0,16,0.0,0,0,1,0,1
1922,6.0,1.0,11,0.0,0,0,1,0,0
1923,9.0,1.0,6,0.0,0,0,1,0,1
1924,9.0,1.0,8,0.0,0,0,0,0,0
1925,5.0,1.0,21,0.0,0,0,0,0,0
1926,6.0,1.0,14,0.0,0,0,0,1,1
1927,3.0,1.0,21,0.0,0,0,1,0,0
1928,2.0,1.0,39,0.0,0,0,1,0,0
1929,5.0,1.0,24,0.0,0,0,0,0,0
1930,6.0,1.0,14,0.0,0,0,0,0,1
1931,5.0,1.0,32,0.0,0,0,1,0,0
1932,5.0,1.0,15,0.0,1,0,1,0,1
1934,3.0,1.0,24,0.0,0,0,0,0,0
1935,5.0,1.0,44,0.0,0,0,1,0,1
1936,8.0,1.0,3,0.0,0,0,1,0,1
1937,7.0,1.0,3,0.0,0,1,1,0,1
1938,4.0,1.0,24,0.0,0,0,1,0,0
1939,2.0,1.0,17,0.0,0,0,1,0,0
1940,7.0,1.0,22,0.0,0,0,1,0,0
1941,4.0,1.0,14,0.0,0,0,0,0,1
1942,6.0,1.0,34,0.0,0,0,0,0,1
1943,5.0,1.0,33,0.0,0,0,0,0,1
1946,9.0,1.0,1,0.0,0,0,0,0,1
1947,8.0,1.0,2,0.0,0,1,0,0,0
1948,6.0,1.0,1,0.0,0,0,1,0,0
1949,12.0,1.0,0,0.0,0,0,0,0,1
1950,6.0,1.0,36,0.0,0,0,0,0,1
1951,6.0,1.0,26,0.0,0,0,0,1,1
1952,9.0,1.0,4,0.0,0,0,0,1,1
1953,2.0,1.0,23,0.0,0,0,0,0,0
1954,6.0,1.0,0,0.0,0,1,0,0,0
1955,3.0,1.0,33,0.0,0,0,0,1,1
1956,4.0,1.0,24,0.0,1,0,1,0,1
1957,6.0,1.0,12,0.0,0,0,1,0,0
1958,4.0,1.0,17,0.0,0,0,1,0,1
1959,3.0,1.0,17,0.0,0,0,1,0,0
1960,6.0,1.0,30,0.0,0,0,1,0,0
1961,6.0,1.0,13,0.0,0,0,1,0,0
1962,7.0,1.0,6,0.0,0,0,0,1,0
1963,5.0,1.0,26,0.0,0,0,1,0,0
1964,5.0,1.0,34,0.0,0,0,1,0,1
1965,6.0,1.0,0,0.0,0,0,1,0,1
1966,6.0,1.0,6,0.0,1,0,0,1,1
1967,2.0,1.0,41,0.0,0,0,1,0,1
1968,5.0,1.0,38,0.0,0,0,0,0,0
1969,6.0,1.0,19,0.0,0,0,1,0,1
1970,4.0,1.0,32,0.0,0,0,1,0,0
1971,7.0,1.0,45,0.0,0,0,1,0,0
1972,7.0,1.0,14,0.0,0,0,0,1,1
1973,4.0,1.0,36,0.0,0,0,0,0,0
1974,3.0,1.0,24,0.0,1,0,1,0,0
1975,5.0,1.0,31,0.0,0,0,1,0,1
1976,7.0,1.0,43,0.0,0,0,0,1,1
1977,6.0,1.0,2,0.0,0,0,1,0,0
1978,5.0,1.0,34,0.0,0,0,1,0,0
1979,6.0,1.0,14,0.0,0,0,0,0,0
1980,7.0,1.0,7,0.0,1,0,0,0,1
1981,2.0,1.0,37,0.0,0,0,1,0,0
1982,9.0,1.0,9,0.0,0,0,1,0,0
1983,9.0,1.0,19,0.0,0,0,0,1,1
1984,9.0,1.0,4,0.0,0,0,1,0,0
1985,6.0,1.0,37,0.0,0,0,1,0,0
1986,3.0,1.0,44,0.0,0,0,0,0,0
1987,5.0,1.0,10,0.0,1,0,0,0,0
1988,8.0,1.0,6,0.0,1,0,1,0,1
1989,9.0,1.0,7,0.0,1,0,1,0,0
1990,7.0,1.0,17,0.0,0,0,0,0,0
1991,6.0,1.0,18,0.0,0,0,0,1,1
1992,3.0,1.0,30,0.0,0,0,0,0,0
1993,6.0,1.0,41,0.0,0,0,0,0,0
1994,3.0,1.0,26,0.0,0,0,1,0,1
1996,3.0,1.0,34,0.0,0,0,0,1,0
1997,4.0,1.0,27,0.0,0,0,1,0,1
1998,6.0,1.0,14,0.0,0,0,0,0,0
1999,5.0,1.0,41,0.0,0,0,1,0,1
2000,2.0,1.0,26,0.0,1,0,1,0,0
2001,9.0,1.0,13,0.0,1,0,1,0,1
2002,6.0,1.0,12,0.0,0,0,0,1,1
2003,8.0,1.0,2,0.0,0,0,0,0,1
2005,5.0,1.0,29,0.0,0,0,1,0,0
2006,7.0,1.0,10,0.0,1,0,0,0,0
2007,5.0,1.0,40,0.0,0,0,0,0,1
2008,4.0,1.0,38,0.0,0,0,1,0,0
2009,7.0,1.0,1,0.0,1,0,1,0,1
2010,6.0,1.0,5,0.0,0,0,0,1,1
2011,8.0,1.0,5,0.0,0,0,1,0,0
2012,9.0,1.0,6,0.0,0,0,1,0,1
2013,6.0,1.0,15,0.0,0,0,1,0,0
2014,7.0,1.0,27,0.0,0,0,0,1,1
2015,11.0,1.0,0,0.0,0,1,1,0,1
2016,4.0,1.0,29,0.0,1,0,1,0,0
2017,9.0,1.0,2,0.0,0,0,0,1,1
2018,6.0,1.0,38,0.0,0,0,1,0,0
2019,10.0,1.0,0,0.0,0,0,0,1,0
2020,6.0,1.0,41,0.0,0,0,1,0,1
2021,8.0,1.0,5,0.0,0,0,1,0,0
2022,7.0,1.0,10,0.0,0,1,1,0,1
2023,3.0,1.0,27,0.0,0,0,1,0,0
2024,2.0,1.0,29,0.0,0,0,0,0,1
2025,4.0,1.0,36,0.0,0,0,0,1,1
2026,5.0,1.0,33,0.0,0,0,1,0,1
2027,4.0,1.0,26,0.0,0,0,1,0,0
2028,8.0,1.0,9,0.0,0,1,0,1,1
2029,5.0,1.0,19,0.0,0,0,0,0,1
2030,4.0,1.0,29,0.0,0,0,1,0,1
2031,4.0,1.0,33,0.0,0,0,0,1,1
2032,6.0,1.0,6,0.0,0,0,0,0,0
2033,5.0,1.0,44,0.0,0,0,0,1,1
2034,6.0,1.0,25,0.0,0,0,0,0,0
2035,9.0,1.0,8,0.0,0,0,1,0,0
2036,7.0,1.0,1,0.0,1,0,1,0,1
2037,6.0,1.0,16,0.0,1,0,0,1,0
2038,5.0,1.0,42,0.0,0,0,0,1,1
2039,4.0,1.0,41,0.0,0,0,1,0,0
2040,4.0,1.0,30,0.0,0,0,1,0,1
2041,5.0,1.0,21,0.0,0,0,1,0,0
2042,6.0,1.0,26,0.0,0,0,1,0,1
2043,3.0,1.0,35,0.0,0,0,0,0,0
2044,5.0,1.0,25,0.0,0,0,0,0,0
2045,6.0,1.0,12,0.0,0,0,0,1,0
2046,7.0,1.0,1,0.0,0,1,0,0,1
2047,7.0,1.0,40,0.0,0,0,0,0,1
2048,6.0,1.0,23,0.0,0,0,0,0,0
2049,9.0,1.0,0,0.0,0,0,1,0,1
2050,3.0,1.0,37,0.0,0,0,1,0,0
2052,6.0,1.0,0,0.0,0,1,0,0,1
2053,7.0,1.0,38,0.0,0,0,0,0,1
2054,4.0,1.0,32,0.0,0,0,1,0,0
2055,6.0,1.0,29,0.0,0,0,0,0,0
2056,6.0,1.0,23,0.0,0,0,0,0,0
2057,7.0,1.0,9,0.0,0,0,0,0,0
2058,7.0,1.0,2,0.0,1,0,0,0,0
2059,3.0,1.0,29,0.0,0,0,1,0,1
2060,6.0,1.0,9,0.0,0,0,1,0,1
2061,8.0,1.0,13,0.0,0,0,0,0,1
2062,4.0,1.0,38,0.0,0,0,1,0,0
2063,5.0,1.0,14,0.0,0,0,0,1,1
2064,5.0,1.0,42,0.0,0,0,0,0,0
2065,7.0,1.0,27,0.0,0,0,1,0,1
2066,6.0,1.0,11,0.0,0,0,0,1,1
2067,6.0,1.0,26,0.0,1,0,0,1,1
2069,4.0,1.0,27,0.0,0,0,1,0,0
2070,3.0,1.0,18,0.0,1,0,0,0,1
2071,6.0,1.0,39,0.0,0,0,0,1,1
2072,5.0,1.0,23,0.0,0,0,0,1,0
2073,8.0,1.0,1,0.0,0,0,0,1,1
2074,4.0,1.0,30,0.0,0,0,1,0,0
2075,3.0,1.0,38,0.0,0,0,1,0,0
2076,5.0,1.0,14,0.0,0,0,0,0,0
2078,4.0,1.0,37,0.0,0,0,0,1,1
2079,8.0,1.0,16,0.0,0,0,0,1,1
2080,7.0,1.0,0,0.0,0,1,0,1,0
2081,4.0,1.0,45,0.0,0,0,0,0,1
2082,2.0,1.0,34,0.0,0,0,0,0,1
2083,8.0,1.0,1,0.0,0,0,0,1,1
2084,9.0,1.0,2,0.0,0,1,0,0,1
2085,11.0,1.0,1,0.0,0,0,0,1,1
2086,5.0,1.0,0,0.0,0,0,1,0,0
2087,10.0,1.0,2,0.0,0,0,0,0,0
2088,9.0,1.0,2,0.0,0,0,0,0,0
2089,7.0,1.0,2,0.0,1,0,0,0,0
2090,3.0,1.0,29,0.0,0,0,1,0,0
2091,7.0,1.0,1,0.0,0,1,0,1,0
2093,6.0,1.0,27,0.0,0,0,1,0,0
2094,4.0,1.0,32,0.0,1,0,1,0,0
2095,4.0,1.0,33,0.0,0,0,0,0,0
2097,6.0,1.0,16,0.0,0,0,1,0,0
2098,5.0,1.0,20,0.0,0,0,1,0,1
2099,5.0,1.0,22,0.0,0,0,1,0,0
2100,3.0,1.0,35,0.0,0,0,1,0,1
2101,11.0,1.0,1,0.0,0,0,0,0,0
2102,7.0,1.0,5,0.0,0,0,1,0,0
2103,8.0,1.0,0,0.0,0,1,1,0,0
2104,4.0,1.0,19,0.0,0,0,0,0,0
2105,3.0,1.0,21,0.0,0,0,0,0,0
2106,4.0,1.0,9,0.0,0,1,0,0,0
2107,4.0,1.0,30,0.0,0,0,0,0,1
2108,7.0,1.0,0,0.0,1,0,0,0,0
2109,4.0,1.0,41,0.0,0,0,0,0,1
2110,6.0,1.0,20,0.0,0,0,0,0,1
2111,6.0,1.0,10,0.0,0,0,0,0,0
2112,10.0,0.0,0,0.0,0,0,0,0,0
2113,7.0,1.0,33,0.0,0,0,0,1,1
2114,7.0,1.0,11,0.0,0,1,0,1,1
2115,5.0,1.0,23,0.0,0,0,0,1,1
2116,5.0,1.0,22,0.0,0,0,0,1,1
2117,6.0,1.0,10,0.0,1,0,1,0,0
2118,5.0,1.0,28,0.0,0,0,0,0,0
2119,6.0,1.0,2,0.0,1,0,1,0,1
2120,6.0,1.0,5,0.0,0,1,1,0,0
2121,1.0,1.0,34,0.0,0,0,0,1,0
2122,4.0,1.0,42,0.0,0,0,0,0,0
2123,6.0,1.0,15,0.0,0,0,1,0,1
2124,4.0,1.0,40,0.0,0,0,0,0,1
2125,8.0,1.0,3,0.0,0,0,1,0,1
2126,9.0,1.0,12,0.0,1,0,0,0,0
2127,4.0,1.0,15,0.0,0,0,0,1,1
2128,4.0,1.0,3,0.0,0,0,0,1,1
2129,9.0,1.0,6,0.0,0,0,1,0,0
2130,4.0,1.0,28,0.0,0,0,0,0,0
2131,7.0,1.0,9,0.0,0,0,0,0,0
2132,3.0,1.0,28,0.0,0,0,1,0,1
2133,3.0,1.0,42,0.0,0,0,0,0,1
2134,8.0,1.0,22,0.0,0,0,0,0,0
2135,6.0,1.0,29,0.0,0,0,1,0,1
2136,8.0,1.0,9,0.0,0,0,1,0,0
2137,8.0,1.0,2,0.0,0,1,0,0,0
2138,7.0,1.0,17,0.0,0,0,1,0,0
2139,9.0,1.0,0,0.0,0,0,1,0,0
2140,3.0,1.0,37,0.0,0,0,1,0,1
2141,3.0,1.0,41,0.0,0,0,0,0,0
2142,6.0,1.0,29,0.0,0,0,0,1,1
2143,9.0,1.0,3,0.0,0,0,0,0,0
2144,8.0,1.0,3,0.0,0,0,1,0,0
2145,8.0,1.0,6,0.0,0,0,1,0,0
2146,3.0,1.0,35,0.0,0,0,1,0,1
2148,4.0,1.0,18,0.0,0,0,0,0,0
2149,9.0,1.0,9,0.0,0,0,1,0,0
2150,6.0,1.0,21,0.0,0,0,0,1,1
2151,3.0,1.0,20,0.0,0,0,0,1,1
2152,7.0,1.0,20,0.0,0,0,1,0,1
2154,10.0,1.0,1,0.0,0,0,1,0,0
2155,3.0,1.0,15,0.0,0,0,0,1,1
2156,8.0,1.0,4,0.0,0,0,0,0,0
2157,5.0,1.0,23,0.0,0,0,1,0,0
2158,6.0,1.0,25,0.0,0,0,0,0,1
2159,7.0,1.0,28,0.0,0,0,0,0,0
2160,6.0,1.0,24,0.0,0,0,1,0,1
2161,4.0,1.0,31,0.0,0,0,1,0,0
2162,4.0,1.0,16,0.0,0,0,0,0,0
2163,8.0,1.0,5,0.0,0,0,1,0,1
2164,5.0,1.0,25,0.0,0,0,1,0,1
2165,11.0,1.0,7,0.0,0,0,1,0,0
2166,6.0,1.0,33,0.0,0,0,0,0,0
2167,8.0,1.0,4,0.0,1,0,0,1,1
2168,5.0,1.0,16,0.0,1,0,0,0,0
2169,8.0,1.0,13,0.0,1,0,0,0,1
2170,7.0,1.0,1,0.0,0,0,0,0,0
2171,8.0,1.0,17,0.0,0,0,1,0,0
2172,6.0,1.0,1,0.0,0,0,0,1,1
